-20740.297,-0.000,6364972.574 
-20740.297,0.000,6364972.575 
-20740.297,-0.000,6364972.578 
-20740.297,-0.000,6364972.583 
-20740.297,0.000,6364972.585 
-20740.297,-0.000,6364972.577 
-20740.297,-0.000,6364972.581 
-20740.297,-0.000,6364972.586 
-20740.297,0.000,6364972.582 
-20740.297,0.000,6364972.580 
-20740.297,-0.000,6364972.583 
-20740.297,-0.000,6364972.581 
